SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.253741631,34,0,0.16989827,11500.0,15,0,0,0,1.0
1,0.032525935,72,0,0.230713422,8269.0,7,0,2,0,0.0
1,0.030807986,36,1,0.278980014,7254.0,7,0,2,0,0.0
1,0.432472817,33,0,0.912139329,3846.0,12,0,2,0,2.0
1,0.018953555,67,0,1.508491508,1000.0,10,0,1,0,0.0
1,0.555364272,63,0,0.7368157959999999,4000.0,15,0,1,0,0.0
1,0.357945682,38,1,0.643161565,2580.0,8,0,2,0,1.0
1,0.2181105519999999,44,0,0.4006607929999999,4539.0,5,0,1,0,0.0
1,0.055697062,64,0,0.364499425,3475.0,6,0,1,0,0.0
1,0.992751812,55,0,0.122302158,972.0,1,0,0,0,0.0
1,0.055464818,65,0,0.004652488,10531.0,3,0,0,0,0.0
1,0.032128341,55,0,0.018325698,2400.0,5,0,0,0,0.0
1,0.922426107,30,0,0.378766141,3484.0,8,0,1,0,1.0
1,0.044673904,65,0,0.2503777439999999,11250.0,18,0,2,0,2.0
0,0.0,65,0,0.434385382,1203.0,6,0,0,0,0.0
1,0.9999999,53,0,0.185938021,3000.0,2,1,0,0,0.0
0,0.329111393,37,1,0.6431784110000001,2000.0,6,0,1,1,1.0
1,0.9999999,42,0,0.0,2100.0,0,0,0,0,1.0
0,0.490189252,48,2,0.2448648269999999,14166.0,10,0,1,0,3.0
1,0.0,31,0,0.0,3681.0,1,0,0,0,0.0
1,0.008769578,55,0,0.161967606,6667.0,19,0,2,0,0.0
1,0.9999999,27,2,0.15818707,4500.0,2,1,0,1,0.0
1,0.467914899,61,0,0.71973408,2857.0,8,0,1,0,0.0
1,0.340728011,47,0,0.383046781,2500.0,6,0,1,0,3.0
1,0.0,39,0,0.498111531,4500.0,6,0,1,0,1.0
1,0.00835839,54,0,0.410717856,5000.0,7,0,2,0,0.0
1,0.009999747,59,0,0.39122738,5083.0,5,0,2,0,1.0
1,0.669452849,34,0,0.507854899,3500.0,8,0,1,0,0.0
1,0.307260348,56,0,0.4464441939999999,8000.0,18,0,2,0,1.0
1,0.075091764,58,0,0.057310084,8200.0,4,0,0,0,1.0
1,0.330541863,28,0,0.069654073,10666.0,6,0,0,0,0.0
1,0.013491068,56,0,0.008529742,4454.0,4,0,0,0,1.0
1,0.354782261,75,0,1.314089803,4520.0,12,0,2,0,1.0
1,0.451686975,82,0,1.647058824,237.0,7,0,0,0,0.0
1,0.252743095,70,0,0.0615226859999999,3900.0,7,0,0,0,0.0
1,0.000872472,64,0,0.12043978,2000.0,6,0,0,0,0.0
1,0.109805211,36,0,0.3234862089999999,6126.0,5,0,1,0,1.0
1,0.03259109,70,0,0.011927732,5700.0,9,0,0,0,0.0
0,0.803299175,31,1,0.3510375229999999,9300.0,7,0,2,0,0.0
1,0.071451698,78,0,0.027235501,10500.0,10,0,0,0,0.0
1,0.9999999,48,0,0.0,3752.0,0,0,0,0,0.0
1,0.0,50,0,0.177536933,15500.0,5,0,2,0,0.0
0,0.8262934270000001,42,1,0.10996858,3500.0,4,0,0,0,0.0
1,0.782630842,42,0,0.2001180639999999,5081.0,9,0,2,0,1.0
1,0.165109998,71,0,0.521810251,5501.0,5,0,1,0,0.0
1,0.028564627,42,0,0.6912254720000001,2700.0,8,0,1,0,2.0
1,0.0,71,0,0.061652522,10250.0,13,0,1,0,0.0
1,0.1658589869999999,50,0,0.103452339,8486.0,9,0,0,0,0.0
1,0.492494573,30,0,0.504574439,3606.0,9,0,2,0,0.0
1,0.179432025,38,0,0.4609900179999999,4908.0,7,0,1,0,1.0
1,0.181810967,33,0,0.6209654379999999,3500.0,5,0,1,0,0.0
1,0.187665903,43,0,0.546100866,4500.0,15,0,1,0,2.0
1,0.192722211,77,0,0.4579306420000001,7035.0,21,0,1,0,1.0
1,0.3729141929999999,61,0,0.530791789,3750.0,7,0,1,0,0.0
1,0.012683122,59,0,0.0031424079999999,7000.0,6,0,0,0,2.0
1,0.635601501,72,0,0.8016463509999999,6316.0,10,0,2,0,0.0
1,0.9999999,23,0,0.107892108,1000.0,1,0,0,0,0.0
1,0.78972768,32,1,0.3653241929999999,3500.0,6,1,0,0,1.0
1,0.01497329,85,0,0.189650862,12000.0,14,0,1,0,0.0
1,0.038705571,78,0,0.006284996,8750.0,6,0,0,0,0.0
1,0.0,24,0,0.0,2500.0,1,0,0,0,0.0
1,0.00538936,68,0,2.855610877,2610.0,8,0,1,0,0.0
1,0.0070925269999999,44,0,0.1488,7499.0,20,0,1,0,0.0
0,0.9999999,40,2,0.434666667,1499.0,2,1,0,0,1.0
1,0.02215552,62,0,0.31596674,9500.0,6,0,2,0,1.0
1,0.088839771,75,0,0.17257118,4600.0,15,0,1,0,1.0
0,1.022790884,25,0,0.209399167,1680.0,6,0,0,0,0.0
1,0.025252787,60,0,0.2188781119999999,10000.0,11,0,1,0,0.0
1,0.007766408,76,0,0.0019993339999999,3000.0,3,0,0,0,0.0
1,0.017710679,55,0,0.069023352,7750.0,13,0,0,0,0.0
1,0.037915017,40,0,1.579545455,1583.0,14,0,3,0,0.0
1,0.9999999,82,0,0.0,2443.0,1,0,0,0,1.0
1,0.617484124,80,0,0.2490842489999999,545.0,3,0,0,0,0.0
1,0.356822872,35,0,1.037136616,5950.0,11,0,2,0,2.0
1,0.197035643,48,0,0.010926573,4575.0,2,0,0,0,1.0
1,0.054238267,43,0,0.245784979,9133.0,13,0,1,0,2.0
0,0.9999999,45,0,0.4366407329999999,9382.0,3,0,2,0,0.0
1,0.029832339,62,0,0.2149513139999999,9550.0,6,0,2,0,0.0
1,0.0447811309999999,50,2,0.88740776,4200.0,15,0,2,0,3.0
1,0.298356198,55,1,0.405770965,8871.0,19,0,2,0,1.0
1,0.0,36,0,0.372424417,5192.0,9,0,2,0,2.0
0,0.25109956,44,1,0.207404868,5833.0,5,1,1,0,0.0
1,0.10940485,50,0,0.450877653,3816.0,13,0,1,0,2.0
1,0.12972578,39,1,0.017012386,6700.0,13,0,0,0,0.0
1,0.970011995,34,0,0.33702094,2530.0,3,0,0,0,2.0
1,0.548389401,48,0,0.324711748,9626.0,10,0,2,0,0.0
1,0.010482788,50,0,0.22111127,7000.0,19,0,2,0,2.0
1,0.122410625,34,0,0.7549989009999999,4550.0,10,0,2,0,0.0
1,0.05649325,52,1,0.443732376,3900.0,20,0,2,0,1.0
1,0.415181289,41,0,0.5442426260000001,6000.0,12,0,1,0,1.0
1,0.0197826389999999,69,0,0.37269048,5682.0,9,0,2,0,0.0
1,0.996646546,33,0,0.097980404,5000.0,3,0,0,0,1.0
1,0.2998562589999999,44,1,0.253666066,11660.0,6,0,2,0,3.0
1,0.0,31,0,0.132933533,6002.0,6,0,0,0,0.0
1,0.459890914,42,0,0.645051746,6183.0,21,0,3,0,2.0
1,0.600279944,43,0,0.302997076,2735.0,3,0,1,0,2.0
1,0.02609913,47,0,0.251319371,18000.0,9,0,1,0,3.0
1,0.19047619,49,0,0.11447679,5083.0,17,0,0,0,0.0
1,0.010887252,60,1,0.448443302,3500.0,9,0,1,0,0.0
1,0.8713243940000001,57,0,0.356728538,3447.0,5,0,0,0,0.0
1,0.441019964,51,1,0.512074396,6666.0,16,0,2,0,2.0
1,0.296404666,39,1,0.489139693,4695.0,15,0,1,0,0.0
1,0.3817366370000001,31,0,0.313790806,1500.0,5,0,0,0,0.0
1,0.032815475,59,0,0.50014041,3560.0,13,0,2,0,0.0
1,0.040865355,57,0,0.095144679,12233.0,14,0,1,0,0.0
1,0.878808035,49,1,0.3362663729999999,10000.0,20,0,3,0,1.0
1,0.649150094,30,0,0.085379464,3583.0,3,0,0,0,0.0
1,0.0259981429999999,35,0,0.085980893,4500.0,3,0,0,0,3.0
1,0.030836863,63,0,0.201328101,6625.0,14,0,1,0,0.0
1,0.832703346,59,2,0.360940276,7316.0,8,0,0,0,0.0
1,0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0
1,0.09258199,40,0,0.385062749,9800.0,12,0,1,0,2.0
1,0.064193581,51,0,0.0873146619999999,4855.0,3,0,0,0,1.0
1,0.38094813,66,0,0.232972815,3420.0,5,0,0,0,0.0
1,0.880809827,45,0,0.456665291,4845.0,4,0,1,0,0.0
1,0.034952231,51,0,0.435325974,4800.0,12,0,2,0,1.0
1,0.03794485,42,0,0.49836009,5792.0,11,0,2,0,0.0
1,0.160778135,58,0,0.008776803,9000.0,3,0,0,0,2.0
1,1.011094718,44,1,0.3610701289999999,10166.0,7,0,1,1,2.0
1,0.013252999,45,0,0.387598387,5208.0,8,0,1,0,1.0
1,0.0,56,0,0.274239096,6373.0,12,0,1,0,0.0
1,0.0205143289999999,68,0,0.462842243,2300.0,11,0,1,0,0.0
1,0.91537133,43,0,0.376324735,5000.0,6,0,0,0,0.0
1,0.077708073,74,0,0.16712694,10500.0,14,0,1,0,0.0
1,0.1488415119999999,54,0,0.650264951,2641.0,19,0,1,0,2.0
1,0.013149343,56,0,0.426994224,13676.0,5,0,2,0,0.0
1,0.9999999,25,0,0.072565716,2700.0,2,0,0,0,0.0
1,0.68752314,47,0,0.7718812490000001,6500.0,6,0,2,0,0.0
1,0.130580598,52,0,0.271439811,6354.0,5,0,1,0,2.0
1,0.0,69,0,0.21592703,5700.0,5,0,0,0,0.0
1,0.133449693,66,0,0.432517758,3800.0,9,0,2,0,0.0
1,0.3927093820000001,50,0,0.208982738,5966.0,5,0,0,0,0.0
1,0.073968362,45,0,0.312977099,9300.0,11,0,2,1,3.0
1,0.047972784,59,0,0.190514411,13704.0,10,0,1,0,0.0
1,0.190585248,36,0,0.345858331,9500.0,9,0,2,0,1.0
1,0.000143789,44,0,0.061878642,5833.0,18,0,0,0,0.0
1,0.107735594,46,0,0.038627585,4400.0,4,0,0,0,2.0
1,0.9240038,55,1,0.317259168,8916.0,9,0,2,1,0.0
1,0.032648263,49,0,0.026275704,2625.0,12,1,0,0,3.0
1,0.34406886,63,1,0.480630785,5833.0,16,0,1,0,1.0
1,0.059530459,34,0,0.072770892,2500.0,5,0,0,0,1.0
1,0.013776233,52,0,0.468238793,4706.0,5,0,1,0,1.0
1,0.131286395,28,0,0.909663088,2700.0,7,0,1,0,0.0
1,0.613430127,69,1,0.466875326,1916.0,3,0,1,0,0.0
0,0.798134577,28,1,0.5335068310000001,1536.0,3,0,0,1,0.0
1,0.0038876979999999,48,0,0.619063888,2926.0,11,0,1,0,1.0
1,0.154952223,76,0,0.517296541,5000.0,8,0,2,0,0.0
1,0.9999999,31,0,0.465905034,2800.0,3,0,2,0,2.0
1,0.2523203519999999,47,2,0.022564981,3500.0,7,0,0,0,2.0
1,0.056776516,42,0,0.71002805,2851.0,9,0,1,0,0.0
1,0.049119555,33,0,0.1023550719999999,5519.0,3,0,0,0,0.0
1,0.0,60,0,0.287627636,7540.0,14,0,1,0,1.0
1,0.551534773,41,0,0.228613455,12916.0,9,0,2,0,3.0
1,0.4706292729999999,41,0,0.357903759,8166.0,10,0,2,0,3.0
0,0.0,30,0,0.198476916,2100.0,3,0,0,0,0.0
1,0.029071753,55,0,0.268738574,4922.0,8,0,2,0,1.0
1,0.0,43,0,1.5119976000000002,3333.0,10,0,1,0,3.0
1,0.121766582,51,0,0.250635486,5900.0,13,0,2,0,2.0
1,0.010147375,49,0,0.427145709,500.0,7,0,1,0,0.0
1,0.456981721,53,0,0.4069097889999999,2083.0,11,0,0,0,0.0
1,0.033956724,77,0,0.040834057,1150.0,5,0,0,0,0.0
1,0.054513252,56,0,0.301422695,11667.0,9,0,2,0,1.0
1,0.149615636,63,0,0.2977482589999999,12345.0,19,0,2,0,1.0
1,0.162551985,51,1,0.3793349729999999,12600.0,21,0,2,0,1.0
1,0.4556997379999999,45,0,0.486102779,5000.0,9,0,3,0,2.0
1,0.118565783,51,0,0.125124982,7000.0,5,0,1,0,1.0
1,0.150226478,38,0,0.157942103,6666.0,17,0,0,0,0.0
1,0.483495616,44,0,0.648381646,7692.0,10,0,3,0,0.0
1,0.027372355,33,0,0.260942761,2375.0,5,0,0,0,0.0
1,0.421464412,45,0,0.378404597,13400.0,16,0,3,0,3.0
1,0.308522236,46,0,0.143445032,1700.0,5,0,0,0,0.0
1,0.033694648,27,0,0.143015829,3600.0,3,0,0,0,0.0
0,0.26204215,57,1,0.385427666,10416.0,16,0,1,0,2.0
1,0.009365985,45,0,21.0,0.0,14,0,0,0,0.0
1,0.063614712,70,0,0.146979098,16600.0,9,0,2,0,1.0
1,0.900832295,42,0,0.424652686,11300.0,5,0,1,0,3.0
1,0.000136581,41,0,0.200378327,7400.0,19,0,1,0,0.0
1,0.08403592,54,0,0.327467253,10000.0,7,0,2,0,3.0
1,0.6309482120000001,38,0,0.4941124189999999,4500.0,7,0,1,0,1.0
1,0.524186492,54,0,0.341441576,6700.0,7,0,1,0,0.0
1,0.1634904519999999,64,0,0.638951877,3968.0,11,0,2,0,0.0
1,0.118833883,62,0,0.328374588,8200.0,5,0,1,0,1.0
1,0.016298587,79,0,0.23059916,4522.0,8,0,1,0,0.0
0,0.142115904,43,0,0.598731574,5833.0,8,0,2,0,3.0
1,0.161181919,55,0,1.061340942,700.0,10,0,1,0,1.0
1,0.576284725,36,0,0.785404865,3000.0,10,0,1,0,1.0
1,0.284121832,39,0,0.431019709,3500.0,7,0,2,0,0.0
1,0.101534554,60,0,0.059737234,15450.0,10,0,2,0,0.0
1,0.035181694,77,0,0.2964532139999999,8260.0,13,0,1,0,0.0
1,0.9999999,81,0,1.229807692,1039.0,4,0,1,0,0.0
1,0.042908638,65,0,0.242090062,7616.0,14,0,1,0,0.0
1,0.7410298909999999,37,1,0.418574791,4672.0,8,0,1,0,0.0
1,0.296372282,36,0,0.443001956,5622.0,9,0,1,0,1.0
1,0.759179943,62,0,0.72638851,11000.0,19,0,2,0,0.0
1,0.075470199,80,0,0.128099174,3871.0,6,0,1,0,0.0
1,0.0,56,0,0.293439302,6416.0,10,0,2,0,0.0
0,0.0,28,0,0.011997001,4000.0,1,1,0,0,0.0
1,0.9999999,83,0,0.32960199,1607.0,1,0,0,0,0.0
1,0.123250785,53,0,0.642339415,4000.0,10,1,2,0,0.0
1,0.667466507,31,0,0.4802204929999999,3083.0,5,0,0,0,1.0
1,0.093854398,56,0,0.195358504,8660.0,8,0,1,0,3.0
1,0.6987546590000001,32,0,0.159275684,2705.0,6,0,0,0,0.0
1,0.763172443,63,0,0.531662361,14322.0,21,0,2,0,0.0
1,0.080849884,65,0,0.0211814229999999,7600.0,4,0,0,0,0.0
1,0.00574976,51,0,0.000353232,8492.0,4,0,0,0,0.0
1,0.140323978,52,0,0.008041869,7833.0,2,0,0,0,3.0
1,0.022148893,61,0,0.3994043679999999,3021.0,2,0,1,0,0.0
1,0.621072317,38,0,0.86357404,4375.0,7,0,1,0,0.0
0,0.9999999,49,1,0.227059326,2342.0,1,0,0,0,0.0
1,0.028614944,67,0,0.99050095,10000.0,12,0,3,0,0.0
1,0.34808149,49,0,0.6204695689999999,4386.0,7,0,1,0,2.0
1,0.053434037,41,0,0.452203824,12500.0,7,0,2,0,2.0
1,0.617454825,36,1,0.185226326,3600.0,6,0,0,1,0.0
1,0.04152413,43,0,0.005748563,4000.0,3,0,0,0,2.0
1,0.032765574,44,0,0.239180866,12500.0,5,0,2,0,3.0
1,0.300569947,37,0,1.040480635,8571.0,15,0,3,0,0.0
1,0.609125311,33,0,0.276620563,6000.0,11,0,0,0,1.0
1,0.2063097569999999,61,0,0.039138724,8916.0,14,0,0,0,0.0
1,0.010855507,51,0,0.232151226,6400.0,9,0,1,0,3.0
1,0.2928565039999999,60,0,0.16421366,6046.0,12,0,0,0,0.0
1,0.009202861,46,0,0.002662579,12393.0,6,0,0,0,0.0
1,0.006443447,40,0,0.182558248,10686.0,8,0,1,0,0.0
1,0.0577471129999999,59,0,0.215343012,7025.0,2,0,1,0,0.0
1,0.302123263,68,0,0.041765755,6727.0,3,0,0,0,0.0
1,0.124817472,34,0,0.452670246,3538.0,6,0,1,0,0.0
1,0.155722952,58,0,0.023898942,2928.0,2,0,0,0,0.0
1,0.008287575,41,0,0.3693758029999999,7000.0,7,0,2,0,2.0
1,0.052612861,75,0,0.931034483,2000.0,20,0,2,0,0.0
1,0.614563917,54,1,0.653103653,3366.0,10,0,2,0,3.0
1,0.061113895,61,0,0.225534673,13886.0,9,0,2,0,0.0
1,0.031680177,47,0,0.324850027,5500.0,6,0,2,0,0.0
1,0.8499083359999999,34,0,0.201388889,9791.0,7,0,0,0,3.0
1,1.000952154,38,2,0.196813496,3200.0,6,0,0,0,3.0
0,0.5040919460000001,41,1,0.640109058,3300.0,10,0,1,0,2.0
1,0.0,57,0,0.19488,6249.0,5,0,1,1,1.0
1,0.000631058,53,0,0.324418895,4000.0,12,0,2,0,0.0
1,0.331608046,41,0,0.717276901,8930.0,13,0,3,0,1.0
1,0.005503263,42,0,0.02969703,10000.0,12,0,0,0,3.0
1,0.071309805,48,0,0.1808826439999999,15158.0,11,0,2,0,3.0
1,0.021867572,69,0,0.190507932,7500.0,8,0,1,0,0.0
1,0.195687723,29,0,0.511291157,5800.0,12,0,2,0,2.0
0,0.411284818,57,0,0.903857837,6583.0,17,0,1,0,2.0
1,0.0,27,0,0.529525653,3098.0,3,0,1,0,1.0
1,0.069998272,75,0,0.246176256,1372.0,10,0,1,0,0.0
1,0.44035244,48,0,0.422555464,4867.0,15,0,0,0,3.0
1,0.003114197,57,0,0.408124882,5316.0,6,0,2,0,1.0
1,0.221851877,26,0,0.085182963,3333.0,6,0,0,0,0.0
1,0.028542731,56,0,0.459913224,5300.0,12,0,2,0,2.0
0,0.9999999,71,2,0.426476264,2590.0,6,1,1,0,0.0
1,0.0,62,0,0.365126975,5000.0,7,0,1,0,0.0
1,0.057350749,49,0,0.194933816,10500.0,21,0,1,1,0.0
1,0.1231619809999999,69,0,1.09632572,1006.0,7,0,1,0,0.0
1,0.034423276,70,0,0.023795241,5000.0,10,0,0,0,0.0
1,0.966292135,43,0,0.66764778,4076.0,4,0,1,0,3.0
1,0.0023185429999999,66,0,0.042341792,6541.0,6,0,0,0,0.0
1,0.0,68,0,0.072363421,11842.0,4,0,1,0,1.0
1,0.232170375,49,0,0.343287562,7500.0,14,0,2,0,0.0
1,0.049518337,53,0,0.384925976,5200.0,7,0,2,0,2.0
1,0.005439179,41,1,0.4912416679999999,6450.0,11,0,1,0,0.0
1,0.009999275,43,0,0.085989251,8000.0,6,0,0,0,3.0
0,0.749707558,49,0,0.370859445,4467.0,10,1,1,1,1.0
1,0.9999999,27,1,0.0,2000.0,0,0,0,0,0.0
0,0.71870677,46,0,0.45896861,4459.0,17,0,1,0,0.0
1,0.0,44,0,0.422080943,6448.0,4,0,2,0,3.0
1,0.8084731209999999,51,0,0.250475414,7361.0,9,0,0,0,2.0
1,0.9999999,35,0,0.523104417,3916.0,6,0,1,0,0.0
0,0.12194251,29,2,0.488001846,4333.0,6,0,2,0,0.0
1,0.028626011,31,0,0.063437338,5800.0,7,0,0,0,0.0
1,0.008799609,37,0,0.002172968,2300.0,6,0,0,0,0.0
1,0.042558298,86,0,0.004427939,7000.0,7,0,0,0,0.0
1,0.300365108,48,0,0.402525876,10530.0,15,0,2,0,3.0
1,0.233258309,48,1,0.37880606,13333.0,12,0,1,0,2.0
1,0.042922895,61,0,0.62125903,1937.0,17,0,2,0,0.0
1,0.1166407469999999,44,0,0.140383956,5833.0,5,0,1,1,1.0
1,0.0,50,0,0.3812840220000001,12491.0,10,0,3,0,1.0
1,0.246633992,48,0,0.56567222,2580.0,6,0,1,0,2.0
1,0.8369037420000001,24,0,0.056675939,2875.0,5,0,0,0,0.0
1,0.2926449889999999,40,1,0.477405701,8032.0,8,0,2,0,0.0
1,0.826574825,65,0,0.729480737,3581.0,5,0,2,0,0.0
1,0.0,70,0,0.315577889,3979.0,10,0,0,0,0.0
1,0.120750052,86,0,0.08950529,3496.0,15,0,0,0,1.0
1,0.7339362209999999,32,0,46.0,0.0,1,0,0,0,2.0
1,0.097697558,54,0,0.595680864,5000.0,3,0,1,0,0.0
1,0.654713468,29,0,0.189235516,5833.0,5,0,0,0,0.0
1,0.884964601,48,0,1.098388756,5833.0,9,0,2,0,2.0
1,1.05997601,44,0,0.5632081760000001,4500.0,6,0,1,0,1.0
1,0.252123428,32,0,0.218551797,3783.0,5,0,0,0,1.0
1,0.075649419,49,0,0.341197618,8900.0,12,0,2,0,1.0
1,0.292807807,35,0,0.374805599,4500.0,9,0,1,0,2.0
1,0.0,29,1,0.0,4966.0,5,0,0,0,0.0
1,0.199096018,47,0,0.291105121,2967.0,9,0,0,0,0.0
1,0.01017294,32,0,0.306394558,3674.0,10,0,0,0,0.0
1,0.186270946,57,0,0.3808160339999999,8381.0,11,0,1,0,1.0
1,0.012048193,59,0,0.179481076,4200.0,7,0,1,0,1.0
1,0.030318669,77,0,0.431698531,3608.0,7,0,2,0,0.0
1,0.0076821919999999,41,0,0.309139387,6750.0,11,0,1,0,0.0
1,0.614372339,63,0,0.367139222,2750.0,5,0,0,0,0.0
1,0.00919908,28,0,0.208527648,1500.0,7,0,0,0,0.0
1,0.271216313,51,0,0.642959155,3500.0,9,0,1,0,0.0
1,0.070576116,61,1,0.89132948,1729.0,9,0,1,0,0.0
1,0.0,74,0,0.017800262,5336.0,10,0,0,0,1.0
1,0.12824076,48,0,0.24835033,5000.0,8,0,1,0,2.0
1,0.293560711,57,0,0.0985631159999999,8420.0,4,0,1,0,1.0
1,0.005672521,66,0,0.235720032,8700.0,14,0,1,0,0.0
1,0.0032942509999999,56,0,0.233721132,5758.0,9,0,1,0,1.0
1,0.3606261779999999,41,0,0.2917735039999999,9359.0,4,0,1,0,0.0
1,0.083383323,61,0,0.001557835,7702.0,1,0,0,0,0.0
1,0.157327019,43,0,0.007283633,2333.0,2,0,0,0,1.0
1,0.021575313,67,0,0.00252605,9500.0,4,0,0,0,0.0
1,0.017800871,66,0,0.005845255,6500.0,7,0,0,0,1.0
1,0.6439274389999999,42,0,0.441481861,7800.0,6,0,1,0,3.0
1,0.9999999,47,0,0.304326768,6193.0,1,0,1,0,2.0
1,0.053794232,46,0,0.35955206,7500.0,9,0,2,0,1.0
1,0.013810236,64,0,0.074509804,11984.0,4,0,1,0,1.0
1,0.064302049,46,0,0.260573943,10000.0,8,0,2,0,2.0
1,0.036096681,79,0,0.092423906,4500.0,3,0,1,0,1.0
1,0.012113361,61,0,0.085272529,6402.0,9,0,0,0,0.0
0,1.192101414,48,2,0.941223511,2500.0,13,1,1,0,2.0
1,0.9999999,52,0,0.232123451,4600.0,3,0,0,0,2.0
1,0.316967356,60,0,0.339900029,3400.0,7,0,1,0,0.0
1,0.037848108,76,0,0.006138393,3583.0,2,0,0,0,0.0
1,0.0,46,0,0.523387237,5750.0,8,0,1,0,1.0
1,0.00580175,60,0,1.184845962,1200.0,8,0,2,0,0.0
1,0.091792768,78,0,0.656379194,10400.0,10,0,2,0,2.0
0,0.385941521,59,0,0.238935821,7930.0,5,0,1,0,2.0
1,0.42055201,44,0,0.425398001,2700.0,9,0,0,0,1.0
1,0.12653718,53,0,0.3526135929999999,7900.0,4,0,3,0,3.0
1,0.108815709,66,0,0.203994294,700.0,13,0,0,0,0.0
1,0.34888837,68,0,0.209193871,1500.0,2,0,0,0,0.0
1,0.542435028,59,0,0.511456742,7200.0,14,0,1,0,0.0
1,0.088597785,72,0,0.131978883,6250.0,6,0,1,0,2.0
1,0.006205288,74,0,0.258195336,2958.0,6,0,1,0,1.0
1,0.953708605,65,1,0.410904024,5740.0,11,0,2,0,0.0
1,0.052758158,70,0,0.3454894429999999,2083.0,6,0,1,0,0.0
1,0.535963255,61,0,0.306364412,10542.0,13,0,1,0,1.0
1,0.366131693,62,0,0.537709194,4600.0,13,0,1,0,0.0
1,0.034226092,48,1,0.113928748,8083.0,10,0,0,0,2.0
1,0.454195995,38,0,0.356366797,2300.0,10,0,0,0,0.0
1,0.204089168,47,0,0.382057872,12060.0,6,0,2,0,3.0
1,0.9999999,40,0,0.229426168,9392.0,6,0,1,0,2.0
1,0.054014129,48,0,0.093982074,3904.0,15,0,0,0,0.0
1,0.313507865,41,0,0.143401257,5250.0,5,0,0,0,0.0
0,0.749477031,61,0,0.181227143,2460.0,6,1,0,0,0.0
1,0.0,48,0,0.428240458,8200.0,9,0,1,0,2.0
1,0.089266163,42,1,0.591029212,14000.0,18,0,2,0,3.0
1,0.9999999,45,0,0.491605009,7027.0,7,0,1,0,0.0
1,0.156053116,46,0,0.141103768,11650.0,6,0,1,0,1.0
1,0.0,43,2,0.45401322,5294.0,6,0,2,0,3.0
1,0.967722962,34,0,0.2366706160000001,3375.0,5,0,0,0,0.0
1,0.2592046,62,1,0.30554374,7052.0,16,0,1,0,1.0
1,0.583579219,38,0,1.404269739,2950.0,13,0,2,0,0.0
1,0.295062102,24,0,0.09406953,4400.0,6,0,0,0,1.0
1,0.0286671579999999,66,0,0.3285292589999999,5758.0,9,0,1,0,0.0
1,0.043679613,39,0,0.117211598,3241.0,5,0,0,0,2.0
1,0.212215077,64,0,0.369761334,8756.0,4,0,1,0,0.0
1,0.8024331309999999,39,1,0.071982004,4000.0,7,0,0,1,0.0
1,0.0,81,0,0.0,10500.0,1,0,0,0,0.0
1,0.00254508,68,0,0.00079984,5000.0,3,0,0,0,0.0
1,0.9999999,56,0,0.112275021,10500.0,12,0,1,0,0.0
1,0.676925735,55,0,0.7430856379999999,3000.0,14,0,0,0,0.0
1,0.105432723,61,0,0.284021251,7340.0,12,0,2,0,1.0
1,0.002266591,52,0,0.181042528,7500.0,7,0,1,0,1.0
1,0.055369002,34,0,0.261820748,4250.0,7,0,1,0,0.0
1,0.0,51,2,0.0,12500.0,4,0,0,0,0.0
1,0.032931056,66,0,0.015431428,4600.0,5,0,0,0,0.0
1,0.2534589,41,1,0.292492274,5500.0,7,0,1,0,1.0
0,0.76325604,49,1,1.102435978,1600.0,7,0,2,0,3.0
1,0.444033966,57,0,0.366860773,11333.0,18,0,2,0,0.0
1,0.115094245,65,0,0.009198773,7500.0,3,0,1,0,1.0
0,0.720252769,48,0,1.309563479,3000.0,13,0,2,0,0.0
1,0.694773683,53,0,0.816698825,5700.0,10,0,2,0,2.0
1,0.196440178,49,0,0.135109191,8333.0,5,0,0,0,2.0
1,0.0,31,0,0.189890505,6666.0,5,0,2,0,3.0
0,0.562550401,66,0,0.209309723,9430.0,15,0,1,0,0.0
1,0.0,66,0,0.7419100240000001,2533.0,6,1,2,0,0.0
1,0.833512609,36,0,0.290870913,10000.0,7,0,2,0,2.0
1,0.068699614,70,0,0.610918877,2600.0,9,0,2,0,0.0
1,0.0,73,0,0.008998714,7000.0,9,0,0,0,0.0
1,0.332905865,64,0,0.4848889429999999,8238.0,16,0,2,0,3.0
0,0.077883489,56,0,0.962233466,5533.0,9,0,2,0,0.0
1,0.249267798,45,0,0.3361106479999999,6000.0,6,0,1,0,0.0
1,0.101319804,38,0,0.315585552,8000.0,5,0,2,0,0.0
1,0.3093140789999999,46,0,0.275296627,7500.0,8,0,1,0,1.0
1,0.14500703,42,0,0.157449427,13000.0,6,0,1,0,3.0
1,0.123816719,28,0,0.373682788,3700.0,10,0,1,0,2.0
1,0.010013963,69,2,0.283471671,11083.0,14,0,2,0,1.0
1,0.116508503,53,0,0.267192534,9000.0,10,0,2,0,1.0
1,0.522022761,49,0,0.207105778,14832.0,4,0,1,0,3.0
1,0.071383395,68,0,0.05615942,2207.0,5,0,0,0,0.0
